t,Bowker,Stuart,QS,mut_sum
0.04131654608284763,11.894631059208507,2.191463997394355,-2.3612219192258945,398.0
0.6799455723789631,38.82223143636441,0.9330896414400108,-5.75454069256828,4162.0
0.5766356823075982,23.984136707797425,2.9787310467439876,-4.299590454401254,3794.0
0.8853177201745801,35.611071138585615,0.21172376276571375,-5.224554572482711,4797.0
0.36752396762208295,18.419484319992144,0.367726319651951,-4.155240895000974,2820.0
0.905240094563121,29.70650680322393,5.8213298036138434,-4.472725068790074,4847.0
0.47004285309627436,30.907581475933874,2.8615984477466174,-4.892085639291336,3233.0
0.46078974533384365,44.51055780886045,3.253885083044957,-6.0977718078540075,3215.0
0.7182621882072489,38.67040409105206,7.729119540689204,-5.43329490807181,4271.0
0.27972501688968987,24.10805783055335,1.4693832247684409,-4.447673697380009,2279.0
0.5018316320994324,39.61788180553503,1.8290543216970478,-5.999700339932434,3489.0
0.3690680463836091,36.43690661153589,3.1117964779624256,-5.567995792592278,2836.0
0.982291195773029,33.05661889095038,1.1386273195273102,-5.510748853916004,5023.0
0.5193968444048931,40.317747959425176,3.453363431001532,-5.602811813628668,3559.0
0.6203190390513096,24.56604046700803,3.2900099157129152,-4.406659514742273,3958.0
0.8195321345361007,14.004207152213773,0.9730375264726665,-3.505594398976548,4727.0
0.4149915535944767,52.193536653763644,9.31826165258033,-6.0585608879968715,3008.0
0.6973506616296196,25.63188575490042,3.7089823570330127,-4.2316576936421875,4237.0
0.7069128868141705,41.42487651677419,3.106386333891809,-5.755954587611775,4206.0
0.185451794000706,39.02915470200526,3.6595594446285835,-5.244431843264279,1559.0
0.808844027530769,16.71610270253028,0.6665514974365977,-3.9663584667920517,4561.0
0.9729326985758557,17.026004102003697,3.5226877042973075,-3.5520453437473027,5105.0
0.26686029252843846,45.32101106420698,2.383795676195442,-5.9557214024961596,2115.0
0.12297335604297144,30.83064170135178,2.6465660203809334,-4.621845352769257,1107.0
0.26262397004336036,53.33106890588273,1.8457709679903822,-6.4850125111400585,2129.0
0.14254934084111315,19.908881300685376,0.6496129232357283,-3.649666214693887,1282.0
0.06817784912634228,11.885008641294032,0.5177654416113961,-2.57522780898699,631.0
0.7051715016167586,25.67495270174855,1.0234435969396376,-4.694122149297781,4217.0
0.382331254825503,59.82632562746822,2.0291541701751776,-7.172625259714803,2867.0
0.23109926209388,34.213140298336384,1.0210080487072957,-5.4318454654742006,1935.0
0.22685715224854408,27.730779966135344,0.1750885999605757,-4.732580909783912,1963.0
0.04336045245963993,21.99912157912088,6.666880806945628,-3.477312696986328,408.0
0.895793302426317,36.70750616362972,1.0670202737826817,-5.689729598806591,4795.0
0.6006369449428475,46.11027882469176,6.405482302699166,-6.1572830920565105,3982.0
0.2783322480160242,20.238778915523792,4.3976876771082365,-3.889788183185928,2367.0
0.36920105689971816,70.4857356343611,0.9446186634780659,-7.796590277316196,2806.0
0.46263451300515024,62.8655539461576,0.6925037476021592,-7.426856717867349,3388.0
0.477601836026584,48.50926037008911,1.644492064307749,-6.617685853769828,3393.0
0.42326324553984496,53.7849236673304,2.383526269314172,-6.7829992343499095,3064.0
0.2143316999807212,44.3572872368542,1.5660338302420058,-6.096068211660623,1820.0
0.14983234039881155,15.8004839722186,1.6242912835970222,-3.6292859479220514,1338.0
0.14149004436183932,28.357757236336408,1.7915156600876052,-4.842612803600582,1286.0
